t;K;theta_a;theta_o;theta_h;ll
1960;0.3608;19.1;37.4;43.7;0
1961;0.3608;19.1;37.4;43.8;0
1962;0.3629;19.1;37.4;43.7;0
1963;0.3632;19.1;37.4;43.7;0
1964;0.3629;19.0;37.3;43.7;0
1965;0.3616;19.0;37.3;43.7;0
1966;0.3598;19.0;37.3;43.7;0
1967;0.3551;19.1;37.3;43.6;0
1968;0.3558;19.0;37.2;43.6;0
1969;0.3554;19.0;37.2;43.6;0
1970;0.354;19.1;37.2;43.5;0
1971;0.3553;19.1;37.2;43.5;0
1972;0.3541;19.1;37.2;43.4;0
1973;0.3541;19.1;37.2;43.4;0
1974;0.3561;19.2;37.2;43.4;0
1975;0.3554;19.2;37.1;43.4;0
1976;0.3544;19.2;37.1;43.4;0
1977;0.353;19.1;37.1;43.3;0
1978;0.352;19.1;37.1;43.3;0
1979;0.3528;19.1;37.1;43.3;0
1980;0.3533;19.1;37.1;43.3;0
1981;0.3521;19.1;37.1;43.3;0
1982;0.3528;19.1;37.1;43.3;0
1983;0.3489;19.1;37.0;43.2;0
1984;0.3511;19.1;37.0;43.2;0
1985;0.3502;19.1;37.0;43.1;0
1986;0.3487;19.1;37.0;43.1;0
1987;0.3455;19.1;37.0;43.0;0
1988;0.3471;19.2;37.0;43.0;0
1989;0.3446;19.2;37.0;42.9;0
1990;0.3449;19.2;37.0;42.9;0
1991;0.3433;19.2;37.0;42.9;0
1992;0.3426;19.1;36.9;42.8;0
1993;0.3406;19.1;37.0;42.8;0
1994;0.342;19.1;36.9;42.5;0
1995;0.3398;19.1;36.9;42.7;0
1996;0.3406;19.0;36.8;42.5;0
1997;0.3408;19.1;36.9;42.5;0
1998;0.3421;19.1;36.9;42.5;0
1999;0.3407;19.0;36.9;42.4;0
2000;0.3412;18.9;36.9;42.3;0
2001;0.3394;18.9;36.8;42.3;0
2002;0.3397;18.9;36.7;42.3;0
2003;0.3395;18.9;36.7;42.3;0
2004;0.3376;18.9;36.7;42.3;0
2005;0.337;18.9;36.7;42.2;0
2006;0.3371;18.9;36.8;42.2;0
2007;0.3368;18.9;36.8;42.1;0
2008;0.3371;18.9;36.8;42.1;0
2009;0.3361;18.9;36.8;42.1;0
2010;0.3347;18.9;36.7;42.1;0
2011;0.3334;18.9;36.6;42.0;0
2012;0.3327;18.9;36.6;42.0;0
2013;0.3328;18.9;36.5;42.0;0
2014;0.3327;18.9;36.6;41.9;0
2015;0.3312;18.9;36.6;41.9;0
2016;0.3287;18.9;36.6;41.8;0
2017;0.329;18.9;36.6;41.8;0
2018;0.3272;18.9;36.6;41.8;0
2019;0.3283;18.8;36.5;41.7;0
2020;0.3276;18.8;36.5;41.8;0
2021;0.3278;18.8;36.5;41.7;0
2022;0.3276;18.8;36.5;41.7;0
2023;0.3273;18.8;36.5;41.6;0
2024;0.3288;18.8;36.6;41.6;0
2025;0.3304;18.8;36.3;41.5;0
2026;0.3286;18.8;36.4;41.5;0
2027;0.33;18.7;36.4;41.5;0
2028;0.3276;18.7;36.4;41.4;0
2029;0.3278;18.7;36.3;41.4;0
2030;0.3287;18.7;36.3;41.4;0
2031;0.3261;18.7;36.2;41.4;0
2032;0.3244;18.6;36.2;41.3;0
2033;0.3245;18.6;36.2;41.3;0
2034;0.3259;18.6;36.2;41.3;0
2035;0.3248;18.6;36.2;41.3;0
2036;0.3247;18.6;36.2;41.3;0
2037;0.3256;18.6;36.2;41.3;0
2038;0.3245;18.5;36.3;41.3;0
2039;0.3248;18.4;36.2;41.2;0
2040;0.3254;18.4;36.2;41.3;0
2041;0.3243;18.4;36.2;41.2;0
2042;0.3259;18.5;36.1;41.1;0
2043;0.3258;18.4;36.1;41.2;0
2044;0.3245;18.4;36.1;41.1;0
2045;0.3234;18.4;36.1;41.1;0
2046;0.3235;18.3;36.1;41.1;0
2047;0.3233;18.3;36.1;41.0;0
2048;0.3242;18.3;36.0;41.0;0
2049;0.3229;18.3;36.0;40.9;0
2050;0.3234;18.3;36.0;41.0;0
2051;0.324;18.1;36.0;40.9;0
2052;0.3221;18.1;36.0;40.9;0
2053;0.3222;18.2;36.0;40.9;0
2054;0.3206;18.2;36.0;40.9;0
2055;0.3204;18.2;36.0;40.8;0
2056;0.3202;18.2;35.9;40.9;0
2057;0.3196;18.2;35.9;40.8;0
2058;0.3168;18.2;35.9;40.8;0
2059;0.3152;18.1;35.9;40.7;0
2060;0.3163;18.0;35.9;40.7;0
2061;0.3155;18.1;35.9;40.7;0
2062;0.3138;18.1;35.9;40.7;0
2063;0.3141;18.0;35.9;40.7;0
2064;0.3138;18.0;35.8;40.6;0
2065;0.3126;18.0;35.9;40.5;0
2066;0.3155;18.0;35.8;40.5;0
2067;0.3135;18.0;35.7;40.5;0
2068;0.3132;18.1;35.8;40.5;0
2069;0.3111;18.2;35.8;40.4;0
2070;0.3111;18.2;35.7;40.4;0
2071;0.3106;18.2;35.6;40.4;0
2072;0.311;18.2;35.7;40.3;0
2073;0.311;18.1;35.6;40.1;0
2074;0.3098;18.2;35.6;40.3;0
2075;0.3117;18.2;35.6;40.3;0
2076;0.3115;18.1;35.6;40.3;0
2077;0.3125;18.2;35.6;40.0;0
2078;0.311;18.2;35.6;40.2;0
2079;0.3122;18.2;35.6;39.9;0
2080;0.3121;18.3;35.5;40.1;0
2081;0.3115;18.3;35.5;39.9;0
2082;0.3104;18.2;35.5;39.9;0
2083;0.3114;18.2;35.5;40.1;0
2084;0.3107;18.3;35.5;39.8;0
2085;0.3096;18.2;35.5;40.0;0
2086;0.3085;18.3;35.5;40.0;0
2087;0.3094;18.3;35.5;39.8;0
2088;0.3093;18.3;35.5;39.8;0
2089;0.3079;18.4;35.4;39.8;0
2090;0.3078;18.4;35.4;39.8;0
2091;0.3066;18.4;35.4;39.8;0
2092;0.308;18.4;35.4;39.7;0
2093;0.309;18.4;35.4;39.7;0
2094;0.3072;18.3;35.4;39.7;0
2095;0.3063;18.3;35.4;39.7;0
2096;0.3059;18.3;35.4;39.6;0
2097;0.3054;18.3;35.4;39.6;0
2098;0.3059;18.3;35.4;39.6;0
2099;0.3049;18.3;35.4;39.6;0
2100;0.3052;18.3;35.3;39.6;0
2101;0.3068;18.2;35.3;39.6;0
2102;0.3052;18.1;35.3;39.5;0
2103;0.3068;18.1;35.3;39.5;0
2104;0.3082;18.1;35.3;39.5;0
2105;0.3093;18.2;35.3;39.4;0
2106;0.3084;18.1;35.3;39.4;0
2107;0.3076;18.1;35.2;39.4;0
2108;0.3066;18.1;35.2;39.4;0
2109;0.3062;18.0;35.2;39.4;0
2110;0.3064;18.0;35.2;39.4;0
2111;0.3051;18.0;35.1;39.3;0
2112;0.3036;18.0;35.1;39.4;0
2113;0.306;18.0;35.1;39.3;0
2114;0.306;17.9;35.0;39.3;0
2115;0.3064;17.9;35.0;39.2;0
2116;0.3059;17.9;35.0;39.3;0
2117;0.3066;17.9;35.1;39.3;0
2118;0.3059;17.9;35.0;39.2;0
2119;0.3063;17.9;35.1;39.2;0
2120;0.3046;17.9;35.0;39.2;0
2121;0.3047;17.9;35.0;39.1;0
2122;0.3047;17.9;34.9;39.1;0
2123;0.3033;18.0;34.9;39.1;0
2124;0.3027;17.9;34.9;39.1;0
2125;0.302;17.9;34.9;39.1;0
2126;0.3008;17.8;34.9;39.1;0
2127;0.3027;17.7;34.9;39.0;0
2128;0.3012;17.8;34.9;39.0;0
2129;0.3016;17.8;34.9;39.0;0
2130;0.302;17.8;34.8;38.9;0
2131;0.3024;17.7;34.8;38.9;0
2132;0.3006;17.8;34.8;38.9;0
2133;0.2997;17.8;34.8;38.9;0
2134;0.3004;17.8;34.8;38.9;0
2135;0.3013;17.8;34.8;38.8;0
2136;0.3007;17.8;34.8;38.8;0
2137;0.2981;17.8;34.8;38.8;0
2138;0.2993;17.9;34.8;38.7;0
2139;0.2989;18.0;34.8;38.7;0
2140;0.3004;18.0;34.8;38.7;0
2141;0.3003;18.0;34.8;38.7;0
2142;0.3002;18.0;34.8;38.7;0
2143;0.299;18.0;34.7;38.7;0
2144;0.2999;18.0;34.7;38.6;0
2145;0.2991;18.0;34.7;38.6;0
2146;0.2985;17.9;34.7;38.6;0
2147;0.2987;17.9;34.7;38.6;0
2148;0.2992;17.9;34.7;38.6;0
2149;0.2971;17.9;34.7;38.5;0
2150;0.2975;17.9;34.7;38.5;0
2151;0.2969;17.9;34.7;38.5;0
2152;0.2993;18.0;34.7;38.5;0
2153;0.2977;17.9;34.7;38.5;0
2154;0.2972;17.9;34.7;38.5;0
2155;0.2953;17.8;34.6;38.5;0
2156;0.2955;17.7;34.5;38.5;0
2157;0.2946;17.8;34.5;38.5;0
2158;0.2942;17.8;34.5;38.4;0
2159;0.2945;17.8;34.6;38.4;0
2160;0.2956;17.8;34.6;38.4;0
2161;0.2953;17.8;34.6;38.4;0
2162;0.295;17.6;34.5;38.3;0
2163;0.2935;17.7;34.5;38.3;0
2164;0.2932;17.6;34.4;38.3;0
2165;0.2943;17.6;34.5;38.2;0
2166;0.2931;17.6;34.4;38.2;0
2167;0.292;17.5;34.4;38.1;0
2168;0.2931;17.5;34.3;38.1;0
2169;0.2935;17.5;34.4;38.2;0
2170;0.2946;17.5;34.3;38.1;0
2171;0.2929;17.5;34.3;38.1;0
2172;0.2936;17.5;34.3;38.1;0
2173;0.2956;17.5;34.3;38.1;0
2174;0.2948;17.6;34.3;38.1;0
2175;0.2946;17.5;34.3;38.1;0
2176;0.2956;17.6;34.3;38.1;0
2177;0.296;17.4;34.3;38.1;0
2178;0.2967;17.4;34.3;38.0;0
2179;0.2956;17.4;34.3;38.0;0
2180;0.2959;17.4;34.2;38.0;0
2181;0.2953;17.4;34.2;38.0;0
2182;0.2954;17.5;34.2;37.9;0
2183;0.2944;17.4;34.2;38.0;0
2184;0.2964;17.3;34.2;37.9;0
2185;0.2968;17.3;34.2;37.9;0
2186;0.297;17.3;34.2;37.9;0
2187;0.2959;17.3;34.2;37.9;0
2188;0.2958;17.3;34.2;37.9;0
2189;0.2964;17.4;34.2;37.9;0
2190;0.2956;17.3;34.2;37.9;0
2191;0.2959;17.3;34.1;37.9;0
2192;0.2948;17.3;34.1;37.9;0
2193;0.2951;17.3;34.1;37.9;0
2194;0.2947;17.3;34.1;37.9;0
2195;0.2954;17.2;34.1;37.8;0
2196;0.2961;17.2;34.1;37.8;0
2197;0.2942;17.2;34.1;37.9;0
2198;0.2962;17.2;34.1;37.8;0
2199;0.2962;17.2;34.1;37.8;0
2200;0.2958;17.2;34.1;37.8;0
2201;0.2956;17.2;34.1;37.7;0
2202;0.2933;17.1;34.1;37.8;0
2203;0.2933;17.2;34.1;37.7;0
2204;0.2923;17.1;34.1;37.7;0
2205;0.2939;17.2;34.0;37.7;0
2206;0.2929;17.2;34.0;37.7;0
2207;0.2902;17.2;34.0;37.7;0
2208;0.2913;17.2;33.9;37.6;0
2209;0.2905;17.1;33.9;37.7;0
2210;0.2911;17.2;33.9;37.6;0
2211;0.2909;17.2;33.9;37.6;0
2212;0.2904;17.2;33.9;37.6;0
2213;0.2894;17.2;33.9;37.6;0
2214;0.2893;17.2;33.9;37.5;0
2215;0.2887;17.2;33.9;37.5;0
2216;0.2919;17.2;34.0;37.5;0
2217;0.2923;17.1;33.9;37.5;0
2218;0.2929;17.2;33.9;37.5;0
2219;0.2907;17.1;33.9;37.5;0
2220;0.29;17.2;33.9;37.4;0
2221;0.2891;17.2;33.9;37.4;0
2222;0.2914;17.2;33.9;37.4;0
2223;0.2899;17.2;33.9;37.4;0
2224;0.291;17.2;33.8;37.4;0
2225;0.2918;17.2;33.8;37.4;0
2226;0.2896;17.2;33.8;37.4;0
2227;0.288;17.1;33.8;37.4;0
2228;0.2899;17.1;33.8;37.4;0
2229;0.2883;17.1;33.8;37.4;0
2230;0.2885;17.1;33.8;37.4;0
2231;0.2906;17.1;33.8;37.3;0
2232;0.2896;17.0;33.8;37.3;0
2233;0.2896;17.1;33.8;37.3;0
2234;0.2883;17.0;33.8;37.3;0
2235;0.2889;17.0;33.7;37.3;0
2236;0.2891;17.0;33.7;37.3;0
2237;0.2896;17.1;33.7;37.2;0
2238;0.2881;17.1;33.7;37.2;0
2239;0.2904;17.1;33.7;37.2;0
2240;0.2883;17.0;33.8;37.2;0
2241;0.289;17.0;33.7;37.2;0
2242;0.2882;17.0;33.7;37.2;0
2243;0.2912;17.0;33.7;37.1;0
2244;0.2904;16.9;33.7;37.1;0
2245;0.2917;16.9;33.7;37.2;0
2246;0.2907;16.9;33.7;37.1;0
2247;0.2907;16.9;33.7;37.1;0
2248;0.2889;16.9;33.7;37.1;0
2249;0.2912;16.8;33.6;37.1;0
2250;0.2918;16.8;33.6;37.1;0
2251;0.2902;16.8;33.6;37.0;0
2252;0.2891;16.7;33.6;37.1;0
2253;0.2892;16.6;33.6;37.0;0
2254;0.2876;16.7;33.6;37.0;0
2255;0.2892;16.7;33.5;37.0;0
2256;0.2907;16.7;33.5;37.0;0
2257;0.2903;16.7;33.4;37.0;0
2258;0.291;16.7;33.4;37.0;0
2259;0.2896;16.7;33.4;37.0;0
2260;0.2891;16.7;33.4;36.9;0
2261;0.2881;16.7;33.4;36.9;0
2262;0.2882;16.6;33.4;36.9;0
2263;0.2895;16.7;33.4;36.9;0
2264;0.2922;16.7;33.4;36.9;0
2265;0.2912;16.7;33.3;36.9;0
2266;0.291;16.7;33.3;36.9;0
2267;0.2902;16.7;33.3;36.9;0
2268;0.2903;16.7;33.3;36.9;0
2269;0.2898;16.7;33.3;36.9;0
2270;0.2912;16.6;33.3;36.8;0
2271;0.2914;16.6;33.3;36.8;0
2272;0.2927;16.6;33.3;36.9;0
2273;0.2904;16.6;33.3;36.9;0
2274;0.2903;16.5;33.3;36.9;0
2275;0.2905;16.6;33.3;36.9;0
2276;0.2913;16.5;33.3;36.9;0
2277;0.2895;16.4;33.3;36.9;0
2278;0.2893;16.5;33.2;36.9;0
2279;0.29;16.4;33.2;36.8;0
2280;0.2897;16.5;33.2;36.8;0
2281;0.2904;16.5;33.2;36.8;0
2282;0.2891;16.4;33.2;36.8;0
2283;0.2877;16.5;33.2;36.7;0
2284;0.2874;16.4;33.1;36.7;0
2285;0.2891;16.3;33.1;36.7;0
2286;0.2865;16.4;33.1;36.7;0
2287;0.2857;16.3;33.1;36.7;0
2288;0.2856;16.3;33.1;36.7;0
2289;0.2873;16.3;33.1;36.7;0
2290;0.2871;16.4;33.1;36.6;0
2291;0.2875;16.4;33.1;36.6;0
2292;0.289;16.4;33.1;36.6;0
2293;0.2877;16.4;33.1;36.5;0
2294;0.2884;16.3;33.1;36.6;0
2295;0.2876;16.3;33.1;36.6;0
2296;0.2883;16.3;33.1;36.5;0
2297;0.2862;16.3;33.0;36.6;0
2298;0.287;16.3;32.9;36.4;0
2299;0.2852;16.3;33.0;36.4;0
2300;0.2852;16.3;33.0;36.4;0
2301;0.2857;16.3;32.9;36.4;0
2302;0.2861;16.3;33.0;36.3;0
2303;0.2845;16.3;33.0;36.4;0
2304;0.2842;16.4;33.0;36.4;0
2305;0.2844;16.4;33.0;36.3;0
2306;0.2859;16.4;32.9;36.3;0
2307;0.2848;16.5;33.0;36.3;0
2308;0.2875;16.4;33.0;36.2;0
2309;0.291;16.4;32.9;36.3;0
2310;0.2908;16.4;32.9;36.3;0
2311;0.2905;16.4;33.0;36.3;0
2312;0.2913;16.5;33.0;36.3;0
2313;0.293;16.4;32.9;36.3;0
2314;0.292;16.4;32.9;36.3;0
2315;0.2921;16.4;32.8;36.3;0
2316;0.2903;16.4;32.9;36.3;0
2317;0.2916;16.4;32.8;36.3;0
2318;0.2914;16.3;32.9;36.3;0
2319;0.2908;16.3;32.8;36.3;0
2320;0.2907;16.3;32.9;36.3;0
2321;0.2927;16.3;32.8;36.3;0
2322;0.2908;16.3;32.8;36.3;0
2323;0.2916;16.3;32.9;36.3;0
2324;0.2893;16.3;32.9;36.3;0
2325;0.29;16.3;32.9;36.3;0
2326;0.2888;16.2;32.9;36.3;0
2327;0.2872;16.1;32.8;36.2;0
2328;0.2866;16.1;32.8;36.2;0
2329;0.2877;16.2;32.7;36.2;0
2330;0.2891;16.2;32.7;36.2;0
2331;0.2876;16.2;32.7;36.3;0
2332;0.2867;16.1;32.8;36.2;0
2333;0.2872;16.1;32.8;36.1;0
2334;0.2859;16.1;32.8;36.1;0
2335;0.2863;16.1;32.7;36.1;0
2336;0.2858;16.0;32.7;36.1;0
2337;0.2866;15.9;32.7;36.0;0
2338;0.2906;16.0;32.7;36.0;0
2339;0.2885;16.0;32.6;36.1;0
2340;0.2893;16.0;32.6;36.0;0
2341;0.2867;16.0;32.6;36.0;0
2342;0.288;15.9;32.6;36.0;0
2343;0.2876;15.9;32.6;36.0;0
2344;0.2874;15.8;32.6;36.0;0
2345;0.287;15.8;32.6;36.0;0
2346;0.2876;15.8;32.5;36.0;0
2347;0.286;15.8;32.5;36.0;0
2348;0.2862;15.8;32.5;36.0;0
2349;0.2868;15.9;32.5;36.0;0
2350;0.2881;15.8;32.5;36.0;0
2351;0.2873;15.8;32.5;36.0;0
2352;0.2873;15.8;32.5;36.0;0
2353;0.2883;15.8;32.5;35.9;0
2354;0.2876;15.7;32.5;35.9;0
2355;0.2912;15.7;32.4;35.9;0
2356;0.2907;15.6;32.4;35.9;0
2357;0.2898;15.6;32.4;35.9;0
2358;0.2895;15.7;32.3;35.9;0
2359;0.2897;15.7;32.3;35.9;0
2360;0.2892;15.7;32.4;35.9;0
2361;0.2903;15.7;32.3;35.8;0
2362;0.2882;15.7;32.3;35.9;0
2363;0.2883;15.7;32.4;35.8;0
2364;0.2884;15.6;32.4;35.9;0
2365;0.2899;15.6;32.4;35.8;0
2366;0.2899;15.6;32.4;35.8;0
2367;0.2914;15.6;32.4;35.8;0
2368;0.2911;15.6;32.4;35.8;0
2369;0.2917;15.6;32.4;35.8;0
2370;0.2925;15.6;32.3;35.8;0
2371;0.2921;15.5;32.4;35.8;0
2372;0.2928;15.6;32.4;35.8;0
2373;0.2918;15.6;32.4;35.9;0
2374;0.2922;15.5;32.4;35.9;0
2375;0.2918;15.5;32.4;35.9;0
2376;0.2919;15.4;32.4;35.8;0
2377;0.2916;15.4;32.4;35.8;0
2378;0.2929;15.4;32.4;35.8;0
2379;0.2894;15.4;32.3;35.9;0
2380;0.2891;15.4;32.3;35.9;0
2381;0.2885;15.3;32.3;35.8;0
2382;0.2915;15.3;32.3;35.8;0
2383;0.2907;15.2;32.3;35.8;0
2384;0.2908;15.2;32.3;35.8;0
2385;0.2917;15.2;32.3;35.8;0
2386;0.2899;15.2;32.3;35.8;0
2387;0.2911;15.2;32.3;35.8;0
2388;0.2911;15.3;32.3;35.8;0
2389;0.2912;15.2;32.3;35.7;0
2390;0.2906;15.1;32.3;35.7;0
2391;0.2919;15.1;32.2;35.7;0
2392;0.2929;15.1;32.1;35.7;0
2393;0.2903;15.1;32.1;35.8;0
2394;0.291;15.1;32.1;35.7;0
2395;0.291;15.1;32.1;35.7;0
2396;0.2892;15.1;32.1;35.7;0
2397;0.2911;15.1;32.1;35.7;0
2398;0.2883;15.1;32.1;35.7;0
2399;0.2883;15.1;32.1;35.7;0
2400;0.2889;15.0;32.1;35.7;0
2401;0.2909;14.9;32.1;35.7;0
2402;0.2921;14.9;32.0;35.6;0
2403;0.2915;14.9;32.0;35.7;0
2404;0.2918;14.9;32.0;35.6;0
2405;0.2911;14.9;32.0;35.6;0
2406;0.2921;14.9;32.0;35.6;0
2407;0.2893;14.9;32.0;35.6;0
2408;0.2896;15.0;32.0;35.6;0
2409;0.2896;15.0;32.0;35.6;0
2410;0.2894;15.0;32.0;35.6;0
2411;0.2906;14.9;32.0;35.6;0
2412;0.2912;14.9;32.0;35.6;0
2413;0.2924;14.9;32.0;35.6;0
2414;0.2931;15.0;32.0;35.6;0
2415;0.2915;14.9;32.0;35.6;0
2416;0.2901;14.9;32.0;35.6;0
2417;0.2911;14.9;32.0;35.6;0
2418;0.2913;14.9;32.0;35.6;0
2419;0.2916;14.9;32.0;35.6;0
2420;0.2899;15.0;32.0;35.6;0
2421;0.2883;14.9;32.0;35.5;0
2422;0.2894;14.9;32.0;35.5;0
2423;0.2894;14.9;32.0;35.5;0
2424;0.2885;14.9;32.0;35.5;0
2425;0.2899;14.9;32.0;35.5;0
2426;0.2899;15.0;32.0;35.5;0
2427;0.2914;15.0;32.0;35.5;0
2428;0.2906;15.1;31.9;35.5;0
2429;0.2933;15.0;31.9;35.5;0
2430;0.2948;15.1;31.9;35.5;0
2431;0.2951;15.1;31.9;35.5;0
2432;0.2963;15.0;31.9;35.5;0
2433;0.2969;15.1;31.9;35.5;0
2434;0.2983;15.1;31.9;35.5;0
2435;0.2988;15.1;31.9;35.6;0
2436;0.3006;15.0;31.9;35.6;0
2437;0.3044;15.1;31.9;35.6;0
2438;0.3028;15.0;31.9;35.6;0
2439;0.3068;15.0;31.9;35.7;0
2440;0.3041;15.0;31.9;35.7;0
2441;0.3028;15.1;31.9;35.7;0
2442;0.3016;15.0;31.9;35.7;0
2443;0.301;15.1;31.9;35.7;0
2444;0.3014;15.0;31.9;35.7;0
2445;0.3017;15.1;31.9;35.7;0
2446;0.3006;15.1;31.9;35.8;0
2447;0.2993;15.1;31.9;35.8;0
2448;0.2989;15.2;31.9;35.7;0
2449;0.2981;15.2;31.9;35.8;0
2450;0.2999;15.1;31.9;35.7;0
2451;0.2985;15.2;31.9;35.7;0
2452;0.2979;15.2;31.9;35.7;0
2453;0.2992;15.3;31.9;35.7;0
2454;0.2989;15.3;31.9;35.7;0
2455;0.3012;15.3;31.9;35.7;0
2456;0.3022;15.3;31.9;35.7;0
2457;0.3027;15.3;31.9;35.7;0
2458;0.3019;15.3;31.9;35.8;0
2459;0.3019;15.3;31.9;35.7;0
2460;0.302;15.4;31.9;35.7;0
2461;0.303;15.3;31.9;35.8;0
2462;0.3029;15.4;31.9;35.8;0
2463;0.3035;15.4;31.9;35.8;0
2464;0.3029;15.3;31.9;35.8;0
2465;0.3022;15.4;31.9;35.8;0
2466;0.302;15.4;31.9;35.7;0
2467;0.3031;15.5;31.9;35.7;0
2468;0.3003;15.5;31.9;35.8;0
2469;0.302;15.5;31.9;35.8;0
2470;0.3002;15.5;32.0;35.7;0
2471;0.3025;15.6;32.0;35.8;0
2472;0.3026;15.6;32.0;35.8;0
2473;0.304;15.6;32.0;35.8;0
2474;0.3035;15.6;32.0;35.8;0
2475;0.3047;15.7;32.0;35.8;0
2476;0.3063;15.8;32.0;35.8;0
2477;0.308;15.8;32.0;35.8;0
2478;0.3087;15.8;32.0;35.8;0
2479;0.3083;15.9;32.0;35.8;0
2480;0.3095;15.9;32.0;35.8;0
2481;0.3082;15.8;32.0;35.8;0
2482;0.3079;15.9;32.0;35.8;0
2483;0.3101;16.0;32.0;35.8;0
2484;0.3088;16.0;32.1;35.9;0
2485;0.3081;16.0;32.1;35.9;0
2486;0.3085;16.0;32.1;35.9;0
2487;0.3098;16.1;32.2;35.9;0
2488;0.3103;16.1;32.1;35.9;0
2489;0.3132;16.1;32.1;35.9;0
2490;0.3172;16.1;32.1;36.0;0
2491;0.3163;16.1;32.1;36.0;0
2492;0.3174;16.1;32.1;36.0;0
2493;0.3174;16.1;32.2;36.1;0
2494;0.3175;16.1;32.2;36.0;0
2495;0.3171;16.1;32.2;36.1;0
2496;0.3185;16.1;32.2;36.1;0
2497;0.3196;16.1;32.2;36.1;0
2498;0.3207;16.2;32.2;36.2;0
2499;0.3215;16.2;32.2;36.2;0
2500;0.3209;16.2;32.3;36.2;0
2501;0.321;16.2;32.2;36.3;0
2502;0.3219;16.2;32.2;36.3;0
2503;0.3236;16.2;32.2;36.4;0
2504;0.3241;16.3;32.2;36.3;0
2505;0.3236;16.4;32.2;36.3;0
2506;0.3232;16.3;32.2;36.4;0
2507;0.3274;16.3;32.4;36.5;0
2508;0.3245;16.3;32.4;36.5;0
2509;0.3256;16.3;32.3;36.6;0
